name,capital_fund,registered_address,num_employees_updates,established_year_month,category_count,main_category_name,basic_score
有限会社瀬戸口鉄筋工業,,鹿児島県霧島市国分清水３丁目７番１１号,"[{""date"":""2023-03-01"",""num"":""17""},{""date"":""2023-04-01"",""num"":""17""},{""date"":""2023-06-01"",""num"":""16""},{""date"":""2023-07-01"",""num"":""16""},{""date"":""2023-08-01"",""num"":""15""},{""date"":""2023-09-01"",""num"":""15""},{""date"":""2023-10-01"",""num"":""15""},{""date"":""2023-11-01"",""num"":""15""},{""date"":""2023-12-01"",""num"":""15""},{""date"":""2024-01-01"",""num"":""15""},{""date"":""2024-02-01"",""num"":""17""},{""date"":""2024-03-01"",""num"":""17""},{""date"":""2024-04-01"",""num"":""17""}]",1975,1,その他建築専門工事業界の会社,155
株式会社不二工芸,,埼玉県熊谷市出来島３４４番地４,"[{""date"":""2023-03-01"",""num"":""36""},{""date"":""2023-04-01"",""num"":""36""},{""date"":""2023-05-01"",""num"":""36""},{""date"":""2023-06-01"",""num"":""36""},{""date"":""2023-07-01"",""num"":""35""},{""date"":""2023-08-01"",""num"":""36""},{""date"":""2023-09-01"",""num"":""35""},{""date"":""2023-10-01"",""num"":""35""},{""date"":""2023-11-01"",""num"":""35""},{""date"":""2023-12-01"",""num"":""33""},{""date"":""2024-01-01"",""num"":""34""},{""date"":""2024-02-01"",""num"":""33""},{""date"":""2024-03-01"",""num"":""33""},{""date"":""2024-04-01"",""num"":""35""}]",1958,1,金属加工請負業界の会社,173
株式会社花えちぜん,30000000.0,福井県福井市二の宮３丁目３８番９号,"[{""date"":""2023-03-01"",""num"":""18""},{""date"":""2023-04-01"",""num"":""19""},{""date"":""2023-05-01"",""num"":""18""},{""date"":""2023-06-01"",""num"":""20""},{""date"":""2023-07-01"",""num"":""10""},{""date"":""2023-08-01"",""num"":""19""},{""date"":""2023-09-01"",""num"":""19""},{""date"":""2023-11-01"",""num"":""18""},{""date"":""2023-12-01"",""num"":""18""},{""date"":""2024-01-01"",""num"":""18""},{""date"":""2024-02-01"",""num"":""18""},{""date"":""2024-03-01"",""num"":""18""},{""date"":""2024-04-01"",""num"":""17""}]",1993,4,和菓子業界の会社,115
重設工業株式会社,3000000.0,福岡県糟屋郡粕屋町内橋東２丁目１２番５号,"[{""date"":""2023-03-01"",""num"":""19""},{""date"":""2023-04-01"",""num"":""18""},{""date"":""2023-06-01"",""num"":""19""},{""date"":""2023-07-01"",""num"":""19""},{""date"":""2023-08-01"",""num"":""19""},{""date"":""2023-09-01"",""num"":""19""},{""date"":""2023-10-01"",""num"":""19""},{""date"":""2023-11-01"",""num"":""19""},{""date"":""2023-12-01"",""num"":""20""},{""date"":""2024-01-01"",""num"":""20""},{""date"":""2024-02-01"",""num"":""20""},{""date"":""2024-03-01"",""num"":""20""},{""date"":""2024-04-01"",""num"":""20""}]",1999,5,その他建築専門工事業界の会社,155
瑞豊食品株式会社,10000000.0,岐阜県瑞浪市土岐町６１６８番地,"[{""date"":""2023-03-01"",""num"":""27""},{""date"":""2023-04-01"",""num"":""27""},{""date"":""2023-05-01"",""num"":""27""},{""date"":""2023-06-01"",""num"":""27""},{""date"":""2023-07-01"",""num"":""26""},{""date"":""2023-08-01"",""num"":""26""},{""date"":""2023-09-01"",""num"":""25""},{""date"":""2023-10-01"",""num"":""25""},{""date"":""2023-11-01"",""num"":""25""},{""date"":""2023-12-01"",""num"":""25""},{""date"":""2024-01-01"",""num"":""25""},{""date"":""2024-02-01"",""num"":""24""},{""date"":""2024-03-01"",""num"":""25""},{""date"":""2024-04-01"",""num"":""25""}]",1974,1,調味料製造業界の会社,162
テクトハウジング有限会社,,東京都町田市上小山田町２６５５番地１,"[{""date"":""2023-03-01"",""num"":""4""},{""date"":""2023-05-01"",""num"":""4""},{""date"":""2023-06-01"",""num"":""4""},{""date"":""2023-07-01"",""num"":""4""},{""date"":""2023-08-01"",""num"":""4""},{""date"":""2023-09-01"",""num"":""4""},{""date"":""2023-10-01"",""num"":""4""},{""date"":""2023-11-01"",""num"":""4""},{""date"":""2023-12-01"",""num"":""4""},{""date"":""2024-01-01"",""num"":""4""},{""date"":""2024-02-01"",""num"":""4""},{""date"":""2024-03-01"",""num"":""3""},{""date"":""2024-04-01"",""num"":""3""}]",1992,3,居住用リフォーム業界の会社,224
株式会社丸山産業,10000000.0,長野県須坂市大字須坂１３８０番地１,"[{""date"":""2023-03-01"",""num"":""3""},{""date"":""2023-04-01"",""num"":""3""},{""date"":""2023-05-01"",""num"":""3""},{""date"":""2023-06-01"",""num"":""3""},{""date"":""2023-07-01"",""num"":""3""},{""date"":""2023-08-01"",""num"":""3""},{""date"":""2023-09-01"",""num"":""3""},{""date"":""2023-10-01"",""num"":""3""},{""date"":""2023-11-01"",""num"":""3""},{""date"":""2023-12-01"",""num"":""3""},{""date"":""2024-01-01"",""num"":""3""},{""date"":""2024-02-01"",""num"":""3""},{""date"":""2024-03-01"",""num"":""3""},{""date"":""2024-04-01"",""num"":""3""}]",1976,1,その他機械製造業界の会社,196
株式会社ＳＡＡＴＳ,5000000.0,徳島県徳島市南島田町３丁目５８番１３,"[{""date"":""2023-03-01"",""num"":""0""},{""date"":""2023-04-01"",""num"":""0""},{""date"":""2023-05-01"",""num"":""0""},{""date"":""2023-06-01"",""num"":""0""},{""date"":""2023-07-01"",""num"":""0""},{""date"":""2023-08-01"",""num"":""0""},{""date"":""2023-09-01"",""num"":""0""},{""date"":""2023-10-01"",""num"":""0""},{""date"":""2023-11-01"",""num"":""0""},{""date"":""2023-12-01"",""num"":""0""},{""date"":""2024-01-01"",""num"":""0""},{""date"":""2024-02-01"",""num"":""0""},{""date"":""2024-03-01"",""num"":""0""},{""date"":""2024-04-01"",""num"":""0""}]",2009,2,翻訳・通訳業界の会社,175
株式会社ＭＩＳＨ,,福岡県福岡市博多区美野島２丁目１８番１０号松尾ビル１０３,"[{""date"":""2023-03-01"",""num"":""9""},{""date"":""2023-04-01"",""num"":""9""},{""date"":""2023-06-01"",""num"":""10""},{""date"":""2023-07-01"",""num"":""9""},{""date"":""2023-08-01"",""num"":""9""},{""date"":""2023-09-01"",""num"":""9""},{""date"":""2023-10-01"",""num"":""9""},{""date"":""2023-11-01"",""num"":""8""},{""date"":""2023-12-01"",""num"":""8""},{""date"":""2024-01-01"",""num"":""8""},{""date"":""2024-02-01"",""num"":""8""},{""date"":""2024-03-01"",""num"":""8""},{""date"":""2024-04-01"",""num"":""8""}]",2014,1,美容サロン業界の会社,167
株式会社ＪＤサイン,98000000.0,大分県大分市大字下判田２０７９番地１,"[{""date"":""2023-03-01"",""num"":""14""},{""date"":""2023-04-01"",""num"":""14""},{""date"":""2023-05-01"",""num"":""14""},{""date"":""2023-06-01"",""num"":""14""},{""date"":""2023-07-01"",""num"":""12""},{""date"":""2023-08-01"",""num"":""12""},{""date"":""2023-09-01"",""num"":""13""},{""date"":""2023-10-01"",""num"":""13""},{""date"":""2023-11-01"",""num"":""13""},{""date"":""2023-12-01"",""num"":""13""},{""date"":""2024-01-01"",""num"":""13""},{""date"":""2024-02-01"",""num"":""13""},{""date"":""2024-03-01"",""num"":""13""},{""date"":""2024-04-01"",""num"":""13""}]",1986,3,デザイン業界の会社,139
ワークタイガー株式会社,12000000.0,広島県福山市新市町大字宮内１５番地,"[{""date"":""2023-03-01"",""num"":""6""},{""date"":""2023-04-01"",""num"":""6""},{""date"":""2023-05-01"",""num"":""6""},{""date"":""2023-06-01"",""num"":""6""},{""date"":""2023-07-01"",""num"":""6""},{""date"":""2023-08-01"",""num"":""6""},{""date"":""2023-09-01"",""num"":""6""},{""date"":""2023-10-01"",""num"":""6""},{""date"":""2023-11-01"",""num"":""6""},{""date"":""2023-12-01"",""num"":""6""},{""date"":""2024-01-01"",""num"":""6""},{""date"":""2024-02-01"",""num"":""6""},{""date"":""2024-03-01"",""num"":""6""},{""date"":""2024-04-01"",""num"":""6""}]",1960,4,制服・作業服製造業界の会社,144
西沢不動産商事株式会社,,長野県上田市中之条３２９番地２,"[{""date"":""2023-08-01"",""num"":""1""},{""date"":""2023-09-01"",""num"":""1""},{""date"":""2023-10-01"",""num"":""1""},{""date"":""2023-11-01"",""num"":""1""},{""date"":""2023-12-01"",""num"":""1""},{""date"":""2024-01-01"",""num"":""1""},{""date"":""2024-02-01"",""num"":""1""},{""date"":""2024-03-01"",""num"":""1""},{""date"":""2024-04-01"",""num"":""1""}]",1976,6,マンション・アパート賃貸業界の会社,232
株式会社オナイエンタープライズ,,群馬県伊勢崎市上田町１６５番地４,"[{""date"":""2023-03-01"",""num"":""0""},{""date"":""2023-04-01"",""num"":""0""},{""date"":""2023-05-01"",""num"":""0""},{""date"":""2023-06-01"",""num"":""0""},{""date"":""2023-07-01"",""num"":""0""},{""date"":""2023-08-01"",""num"":""0""},{""date"":""2023-09-01"",""num"":""0""},{""date"":""2023-10-01"",""num"":""0""},{""date"":""2023-11-01"",""num"":""0""},{""date"":""2023-12-01"",""num"":""0""},{""date"":""2024-01-01"",""num"":""0""},{""date"":""2024-02-01"",""num"":""0""},{""date"":""2024-03-01"",""num"":""0""},{""date"":""2024-04-01"",""num"":""0""}]",1987,3,戸建売買業界の会社,201
株式会社宝仙堂,98000000.0,東京都千代田区外神田２丁目５番１４号,"[{""date"":""2023-03-01"",""num"":""44""},{""date"":""2023-04-01"",""num"":""44""},{""date"":""2023-05-01"",""num"":""46""},{""date"":""2023-06-01"",""num"":""48""},{""date"":""2023-07-01"",""num"":""48""},{""date"":""2023-08-01"",""num"":""48""},{""date"":""2023-09-01"",""num"":""47""},{""date"":""2023-10-01"",""num"":""46""},{""date"":""2023-11-01"",""num"":""46""},{""date"":""2023-12-01"",""num"":""48""},{""date"":""2024-01-01"",""num"":""47""},{""date"":""2024-02-01"",""num"":""47""},{""date"":""2024-03-01"",""num"":""48""},{""date"":""2024-04-01"",""num"":""45""}]",1982,2,健康食品業界の会社,188
株式会社上里建設,95000000.0,埼玉県本庄市見福３丁目１４番１４号,"[{""date"":""2023-03-01"",""num"":""51""},{""date"":""2023-04-01"",""num"":""51""},{""date"":""2023-05-01"",""num"":""53""},{""date"":""2023-06-01"",""num"":""51""},{""date"":""2023-07-01"",""num"":""51""},{""date"":""2023-08-01"",""num"":""52""},{""date"":""2023-09-01"",""num"":""54""},{""date"":""2023-10-01"",""num"":""55""},{""date"":""2023-11-01"",""num"":""56""},{""date"":""2023-12-01"",""num"":""53""},{""date"":""2024-01-01"",""num"":""55""},{""date"":""2024-02-01"",""num"":""60""},{""date"":""2024-03-01"",""num"":""59""},{""date"":""2024-04-01"",""num"":""60""}]",1972,6,注文型住宅建築業界の会社,190
株式会社レック,,栃木県宇都宮市西川田町１１９４番地１９,"[{""date"":""2023-03-01"",""num"":""9""},{""date"":""2023-04-01"",""num"":""9""},{""date"":""2023-05-01"",""num"":""9""},{""date"":""2023-06-01"",""num"":""9""},{""date"":""2023-07-01"",""num"":""9""},{""date"":""2023-08-01"",""num"":""9""},{""date"":""2023-09-01"",""num"":""9""},{""date"":""2023-10-01"",""num"":""9""},{""date"":""2023-11-01"",""num"":""9""},{""date"":""2023-12-01"",""num"":""9""},{""date"":""2024-01-01"",""num"":""9""},{""date"":""2024-02-01"",""num"":""9""},{""date"":""2024-03-01"",""num"":""9""},{""date"":""2024-04-01"",""num"":""9""}]",1995,1,土木・建築コンサルティング業界の会社,118
株式会社ダブル,10000000.0,東京都武蔵野市吉祥寺本町２丁目８番４号コスモス吉祥寺ビル,"[{""date"":""2023-03-01"",""num"":""40""},{""date"":""2023-04-01"",""num"":""39""},{""date"":""2023-05-01"",""num"":""39""},{""date"":""2023-06-01"",""num"":""41""},{""date"":""2023-07-01"",""num"":""41""},{""date"":""2023-08-01"",""num"":""41""},{""date"":""2023-09-01"",""num"":""42""},{""date"":""2023-10-01"",""num"":""41""},{""date"":""2023-11-01"",""num"":""40""},{""date"":""2023-12-01"",""num"":""38""},{""date"":""2024-01-01"",""num"":""38""},{""date"":""2024-02-01"",""num"":""43""},{""date"":""2024-03-01"",""num"":""43""},{""date"":""2024-04-01"",""num"":""45""}]",2008,3,居住用リフォーム業界の会社,161
有限会社イトウ創建,,長野県諏訪市大字四賀４８１番地３,"[{""date"":""2023-03-01"",""num"":""3""},{""date"":""2023-04-01"",""num"":""3""},{""date"":""2023-05-01"",""num"":""3""},{""date"":""2023-06-01"",""num"":""3""},{""date"":""2023-07-01"",""num"":""3""},{""date"":""2023-08-01"",""num"":""3""},{""date"":""2023-09-01"",""num"":""3""},{""date"":""2023-10-01"",""num"":""3""},{""date"":""2023-11-01"",""num"":""3""},{""date"":""2023-12-01"",""num"":""3""},{""date"":""2024-01-01"",""num"":""3""},{""date"":""2024-02-01"",""num"":""3""},{""date"":""2024-03-01"",""num"":""3""},{""date"":""2024-04-01"",""num"":""3""}]",2000,3,注文型住宅建築業界の会社,251
株式会社アットホーム便利ぃー,,神奈川県相模原市中央区田名２２３３－４,"[{""date"":""2023-03-01"",""num"":""1""},{""date"":""2023-04-01"",""num"":""1""},{""date"":""2023-05-01"",""num"":""1""},{""date"":""2023-06-01"",""num"":""1""},{""date"":""2023-07-01"",""num"":""1""},{""date"":""2023-08-01"",""num"":""1""},{""date"":""2023-09-01"",""num"":""1""},{""date"":""2023-10-01"",""num"":""1""},{""date"":""2023-11-01"",""num"":""1""},{""date"":""2023-12-01"",""num"":""1""},{""date"":""2024-01-01"",""num"":""1""},{""date"":""2024-02-01"",""num"":""1""},{""date"":""2024-03-01"",""num"":""1""},{""date"":""2024-04-01"",""num"":""1""}]",2014,6,廃棄物収集・運搬業界の会社,192
サポート人材センター株式会社,20000000.0,大阪府大阪市中央区本町４丁目２番１２号野村不動産御堂筋本町ビル９階,"[{""date"":""2023-03-01"",""num"":""341""},{""date"":""2023-04-01"",""num"":""342""},{""date"":""2023-05-01"",""num"":""336""},{""date"":""2023-06-01"",""num"":""338""},{""date"":""2023-07-01"",""num"":""335""},{""date"":""2023-08-01"",""num"":""336""},{""date"":""2023-09-01"",""num"":""339""},{""date"":""2023-10-01"",""num"":""341""},{""date"":""2023-11-01"",""num"":""342""},{""date"":""2023-12-01"",""num"":""337""},{""date"":""2024-01-01"",""num"":""337""},{""date"":""2024-02-01"",""num"":""343""},{""date"":""2024-03-01"",""num"":""336""},{""date"":""2024-04-01"",""num"":""333""}]",2004,4,事務員・作業員派遣業界の会社,124
合同会社ペリドット,,秋田県横手市前郷一番町１０番１６号つきみ荘２０１号室,"[{""date"":""2023-03-01"",""num"":""10""},{""date"":""2023-04-01"",""num"":""10""},{""date"":""2023-05-01"",""num"":""10""},{""date"":""2023-06-01"",""num"":""9""},{""date"":""2023-07-01"",""num"":""9""},{""date"":""2023-08-01"",""num"":""10""},{""date"":""2023-09-01"",""num"":""11""},{""date"":""2023-10-01"",""num"":""10""},{""date"":""2023-11-01"",""num"":""11""},{""date"":""2023-12-01"",""num"":""11""},{""date"":""2024-01-01"",""num"":""11""},{""date"":""2024-02-01"",""num"":""11""},{""date"":""2024-03-01"",""num"":""10""},{""date"":""2024-04-01"",""num"":""10""}]",2016,1,高齢者向け福祉業界の会社,112
モンテ物産株式会社,80000000.0,東京都渋谷区神宮前５丁目５２番２号,"[{""date"":""2023-03-01"",""num"":""193""},{""date"":""2023-05-01"",""num"":""190""},{""date"":""2023-06-01"",""num"":""192""},{""date"":""2023-07-01"",""num"":""191""},{""date"":""2023-08-01"",""num"":""190""},{""date"":""2023-09-01"",""num"":""192""},{""date"":""2023-10-01"",""num"":""190""},{""date"":""2023-11-01"",""num"":""190""},{""date"":""2023-12-01"",""num"":""191""},{""date"":""2024-01-01"",""num"":""190""},{""date"":""2024-02-01"",""num"":""189""},{""date"":""2024-03-01"",""num"":""189""},{""date"":""2024-04-01"",""num"":""190""}]",1977,4,酒・ワイン業界の会社,129
丸一製菓株式会社,10000000.0,岐阜県大垣市長松町７５９番地の１,"[{""date"":""2023-03-01"",""num"":""18""},{""date"":""2023-04-01"",""num"":""18""},{""date"":""2023-05-01"",""num"":""18""},{""date"":""2023-06-01"",""num"":""18""},{""date"":""2023-07-01"",""num"":""17""},{""date"":""2023-08-01"",""num"":""17""},{""date"":""2023-09-01"",""num"":""16""},{""date"":""2023-10-01"",""num"":""16""},{""date"":""2023-11-01"",""num"":""16""},{""date"":""2023-12-01"",""num"":""16""},{""date"":""2024-01-01"",""num"":""16""},{""date"":""2024-02-01"",""num"":""17""},{""date"":""2024-03-01"",""num"":""17""},{""date"":""2024-04-01"",""num"":""17""}]",1984,1,和菓子業界の会社,166
有限会社インクス・ステゥディオ,10000000.0,東京都港区西麻布４丁目８番３１号レジデンス西麻布２０６号,"[{""date"":""2023-03-01"",""num"":""5""},{""date"":""2023-04-01"",""num"":""5""},{""date"":""2023-05-01"",""num"":""5""},{""date"":""2023-06-01"",""num"":""5""},{""date"":""2023-07-01"",""num"":""5""},{""date"":""2023-08-01"",""num"":""5""},{""date"":""2023-09-01"",""num"":""5""},{""date"":""2023-10-01"",""num"":""5""},{""date"":""2023-11-01"",""num"":""5""},{""date"":""2023-12-01"",""num"":""5""},{""date"":""2024-01-01"",""num"":""5""},{""date"":""2024-02-01"",""num"":""5""},{""date"":""2024-03-01"",""num"":""5""},{""date"":""2024-04-01"",""num"":""5""}]",1990,2,デザイン業界の会社,213
日本テラデータ株式会社,490000000.0,東京都港区赤坂２丁目２３番１号アークヒルズフロントタワー,"[{""date"":""2023-03-01"",""num"":""354""},{""date"":""2023-04-01"",""num"":""355""},{""date"":""2023-05-01"",""num"":""355""},{""date"":""2023-06-01"",""num"":""360""},{""date"":""2023-07-01"",""num"":""356""},{""date"":""2023-08-01"",""num"":""356""},{""date"":""2023-09-01"",""num"":""352""},{""date"":""2023-10-01"",""num"":""349""},{""date"":""2023-11-01"",""num"":""349""},{""date"":""2023-12-01"",""num"":""347""},{""date"":""2024-01-01"",""num"":""348""},{""date"":""2024-02-01"",""num"":""338""},{""date"":""2024-03-01"",""num"":""338""},{""date"":""2024-04-01"",""num"":""339""}]",2007,1,総合コンサルティング業界の会社,168
株式会社ミノワ建装,,大阪府大東市諸福３丁目２番５号,"[{""date"":""2023-03-01"",""num"":""6""},{""date"":""2023-04-01"",""num"":""5""},{""date"":""2023-05-01"",""num"":""5""},{""date"":""2023-06-01"",""num"":""5""},{""date"":""2023-07-01"",""num"":""5""},{""date"":""2023-08-01"",""num"":""5""},{""date"":""2023-09-01"",""num"":""6""},{""date"":""2023-10-01"",""num"":""6""},{""date"":""2023-11-01"",""num"":""6""},{""date"":""2023-12-01"",""num"":""6""},{""date"":""2024-01-01"",""num"":""6""},{""date"":""2024-02-01"",""num"":""6""},{""date"":""2024-03-01"",""num"":""6""},{""date"":""2024-04-01"",""num"":""5""}]",2016,4,業務厨房関連機器製造業界の会社,178
